,State,Pre_2005,Pre_2006,Pre_2007,Pre_2008,Pre_2009,Pre_2010,Pre_2011,Pre_2012,Pre_2013,Pre_2014,Pre_2015,Pre_2016,Pre_2017,Pre_2018,Pre_2019,Pre_2020,Pre_2021,Pre_2022
863,,10.41818182,8.515,7.837727273,8.456956522,8.812608696,9.416521739,7.597391303999999,9.413043477999999,8.095652174,7.179565217,7.756086957000001,9.499565217,10.30086957,11.635,12.24454545,12.19649281700001,12.191729162826016,12.17899958414934
864,,8.653461538,7.481698112999999,7.534464286,7.6398214289999995,7.7328571429999995,9.583035714,6.906785714,7.078545455,6.464363636,5.965384615,7.390425532,8.776595745,7.592765957,8.512978723,8.179565217,8.176552428240003,8.156857552957613,8.113443223868014
865,,2.054444444,2.116666667,1.6811111109999999,3.0744444439999996,2.97,2.411111111,2.584444444,3.233333333,3.591111111,3.1577777780000003,3.392222222,3.6344444439999997,3.8244444439999996,3.587777778,4.26125,4.263428731120004,4.229296222443307,4.199936602180495
866,,1.9875,2.435,1.8575,2.945,3.1725,3.305,4.13,3.615,2.855,4.4575,1.793333333,3.48,1.963333333,2.55,2.483333333,2.470417227279997,2.418375901220598,2.3418034976348054
867,,2.835,2.58,1.475,2.865,2.455,1.475,2.025,1.7,1.695,1.94,2.17,1.07,0.71,0.525,0.68,0.8936710000000007,1.1153060776722992,1.8140458338965688
868,,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,1.51,1.51,1.51,1.51,1.51,1.51,1.4972416667100008,1.4935619289314013,1.605386536997384
869,,3.325,3.71,2.65,3.3,5.295,5.505,5.155,4.75,4.495,4.525,4.525,3.73,3.73,3.73,3.73,3.7387535978800015,3.744480421751403,3.7614379339530046
870,,2.013636364,2.728181818,2.725,3.2110000000000003,3.5789999999999997,3.052727273,2.894545455,3.5163636360000003,3.59,3.513636364,3.62,4.106,3.896666667,3.861111111,4.3325,4.330039598629998,4.371141671649102,4.372427976085802
871,,1.15,1.05,0.83,1.3,1.65,1.3,1.03,1.16,0.93,1.16,0.49,0.85,0.89,0.47,0.8,0.8238833333399992,1.1403810103982994,1.4273586329872407
872,,4.307777778,4.307777778,7.396666667000001,6.09,5.9975,5.49,7.3555555560000005,7.3555555560000005,8.04,7.905,7.765555556,7.794444444,7.334444444,6.5988888889999995,7.4475,7.4453350487999925,7.4812312801946925,7.474483207045377
873,,4.23,4.23,4.23,4.23,3.31,3.98,9.17,9.17,5.37,4.665,5.57,4.63,2.225,2.225,2.225,2.2424145925999968,2.4156605316516018,2.4009510687783377
874,,2.590769231,2.590769231,2.82,2.97,1.86,1.86,3.2,3.2,3.82,1.47,1.47,2.82,2.73,2.73,2.73,2.6720132043999967,2.451564880793602,2.6028578990950844
875,,2.85,2.85,2.47,2.89,1.53,1.53,4.3,4.3,2.68,3.41,3.41,3.69,1.22,1.22,1.22,1.4602592592599992,1.7825525475885027,2.0480487503690084
876,,6.422000000000001,5.827999999999999,6.439142857,6.209428571,6.8505714289999995,6.306571429,6.2751428570000005,5.9502941179999995,6.0378787879999996,5.6972727270000005,5.55030303,6.420606061,5.924545455,5.3103125,5.082903226,5.08156730959,5.0837832398330045,5.0827397263648635
877,,5.203513514,5.337567568,5.663513514,5.540810811,5.667567568,5.719189189,4.814594595,5.219459458999999,4.971621622,4.444324324,4.846756757,4.55,4.82137931,3.9855555560000004,4.2212,4.235610178869997,4.229019989666395,4.220401878850295
878,,4.142142857,4.93,4.411071429,5.156785714,4.265,4.468571429,4.094285714,6.9167857139999995,7.077142857,5.156428571,4.861785714,4.045416667,3.4963157889999996,3.112352941,4.3383333330000005,4.347029554139994,4.353547043079902,4.373146618636604
879,,4.147446809,5.407446809,4.361304348,4.4974468089999995,4.55212766,4.762553191,3.94787234,3.647173913,3.387555556,2.90725,2.989,2.8233333330000003,2.959259259,2.665769231,2.8396,2.8465292271400005,2.7524761416939003,2.7651147887448038
880,,6.058846153999999,5.6769230770000005,5.454,5.345,6.463461538,6.433076923,6.282692308,5.984615385,5.315384615,4.741923077,5.303076923,4.11,5.8776,5.40875,4.420869565,4.412672705719995,4.417527364550402,4.393528087230146
881,,3.6442857139999996,4.704666667,4.066666667,3.702666667,3.6,3.9466666669999997,3.832,5.744,5.744,4.5593333330000005,3.8233333330000003,3.53,3.6363636360000005,3.36125,3.8425,3.837106737679995,3.8185213035996988,3.8011191580612906
882,,3.602432432,3.860540541,3.834571429,4.073243243,4.225405405,4.00972973,3.833783784,3.703513514,3.998378378,3.8663888889999996,3.299411765,3.9059375,4.113125,4.2632,4.288095238,4.289681203759997,4.255638684000003,4.276895645198724
883,,6.865,7.22,6.72,5.54,6.553333332999999,6.33,6.02,5.336666667,6.333333333,5.316666667,5.316666667,7.216666667,7.14,5.853333332999999,5.346666667,5.348125308500005,5.281290877890601,5.279548011052482
884,,6.173589744,6.321282051,6.218461538,5.924615385,6.394102564,6.240789474,6.038157895,6.153157895,6.174102564,5.495384615,5.519210526,6.11030303,6.523939394,5.936363636,5.0109375,5.0120056621600035,5.016708826859199,5.030815074281445
885,,6.821333332999999,6.070666667,6.357333333,5.522,5.010666667,6.515333332999999,5.22,6.451538462,6.791,5.335,5.221666667,5.0025,5.720909091,5.420909091,3.85,3.839235672940003,3.8321535441101964,3.7967799401303046
886,,5.2871264369999995,4.880229885,4.93,5.813103448,5.274022989,5.165402299,3.982413793,5.246781609,5.032988506000001,4.197471264,4.268275862,3.856463415,4.815432099,3.499746835,2.722692308,2.739772096910002,2.8166023054915983,2.8148057857495723
887,,2.625,3.094166667,2.3375,2.625833333,2.6116666669999997,2.681666667,2.22,2.420833333,3.276363636,3.556,2.259,2.965,2.591,2.17125,1.918571429,1.9740812220699988,2.0710224979317036,2.130176138055219
888,,3.522,3.424583333,3.3275,3.6672,5.2620000000000005,4.39,4.0844,3.574,5.725,4.923913043,4.146363636,3.737142857,3.414210526,3.861764706,3.8058333330000003,3.794469708800004,3.7863350581538953,3.792352580978958
889,,5.465714286,6.1,6.694285713999999,5.988571428999999,6.085714286,5.902857142999999,5.744285714,5.161428571,5.254285714,4.882857143,5.766666667000001,4.95,6.158333333,5.453333333,4.768333333,4.771014180680001,4.797978675803809,4.800935199930288
890,,4.969302326,5.030465116,4.930232558,4.7460465119999995,5.417209302000001,5.442093022999999,4.0172093019999995,4.922790698,4.65255814,4.460952381,4.365,5.89,5.852,5.099285714,4.986785714,5.003032234040004,5.003797437397704,5.017675486371201
891,,8.961875,7.8578125,5.964375,8.1946875,8.12125,8.266129032,8.166666667000001,5.8,6.5,6.5,6.5,6.209050582000001,6.3921052629999995,6.9072,6.4064,6.40292621224,6.397716144772505,6.391854050606845
892,,2.865,3.1039999999999996,2.724444444,3.185555556,3.291111111,2.977777778,2.768888889,2.482222222,3.6039999999999996,3.647,2.79,2.53,2.523,1.7625,1.8533333330000001,1.9343176294299982,1.9777768867970027,2.194664095783975
893,,6.05627451,5.576078431,5.565882352999999,6.2829411760000005,6.583529412000001,6.938431372999999,6.3076,5.94,7.16212766,5.3870212770000006,5.478297872000001,5.444565217,5.693255814,4.609285713999999,3.922682927,3.923359476840001,3.9156604831882023,3.917166648237976
894,,6.26875,6.09375,5.7225,5.56125,6.1725,6.161875,5.5425,5.805,6.0525,6.403333333,6.135714286,6.571428571,6.105714286,5.393846153999999,5.29,5.296072977310003,5.287468745301705,5.267720892526412
895,,6.327272727,5.334186047,5.6831818179999996,5.7318181820000005,6.2373809520000005,6.286585366000001,4.92275,6.22,5.151794872,5.2128205130000005,4.888684211,5.203947368,5.308648648999999,5.707272727,5.587575758,5.560517012830003,5.558193218568006,5.543097867130978
896,,5.65,5.232941176000001,4.823529412,4.387647059,5.44125,5.5482352939999995,4.395882353,4.576875,3.6557142860000003,3.881538462,3.045,2.9075,2.927272727,6.15,4.75,4.7423631551600005,4.7442877962980035,4.755333061083589
897,,7.254375,7.42875,7.748125,7.60203125,7.192539683,7.45483871,6.914677418999999,7.542666667000001,7.8445,5.9993220339999995,6.288333333,6.093584906,6.800816327000001,5.684893617,5.018085106,5.0168372768300005,5.023646848224498,5.026732297193891
898,,6.003529412000001,6.7364705879999995,5.831176471,6.1488235289999995,6.555882352999999,6.847647059,4.632941176,5.701176471,5.13,4.598125,3.3007692310000003,4.6,5.296428571,5.4066666670000005,5.14,5.119153906799996,5.088125588871204,5.07922318236149
899,,5.373076922999999,5.238461538,4.881538462,4.791538462,5.692307692000001,5.913846154,5.198461538,5.643846153999999,5.9192307689999994,4.39,5.928461538,5.6391666670000005,6.1625,5.0325,4.396666667,4.402217063369994,4.3991761034447014,4.397222887789407
900,,5.7328571429999995,5.452857142999999,6.190714286,5.557857143,6.577142857,6.652857142999999,5.68,5.583571429,5.517857143,4.3316666669999995,4.543636364,4.99,5.729,4.698,4.419,4.4140777420399955,4.4008599424381005,4.391547549558527
901,,2.573513514,2.548888889,2.5613888890000003,2.5047058819999997,2.769428571,2.9139999999999997,2.749714286,2.8540540539999997,3.1191891889999996,3.0418918919999998,2.756363636,3.286666667,2.803,2.252857143,2.389259259,2.3538011615099985,2.362332433936203,2.3548523137974637
902,,5.693125,5.26375,4.7275,4.765625,5.281875,5.2325,4.87,5.063333333,5.016666667,4.964166667,3.9266666669999997,5.255833333,5.622727273,5.309,5.199,5.207238649450005,5.224460083465394,5.229835968071933
903,,6.106285714,5.922285714,5.567714286,5.3062857139999995,5.866857143,6.177428571,6.0468571429999995,5.545142857,5.430285714,4.984,5.353125,5.518666667000001,5.665862069,5.565862069,5.246896552,5.251147053250006,5.2559460727040035,5.262884811911516
904,,4.36826087,3.9108333330000002,4.8179166669999995,4.780833333,4.220833333,3.85125,3.59875,4.15625,3.278333333,3.295416667,3.495454545,3.8526315789999996,4.375555556,3.6747368419999997,3.873157895,3.871155044640004,3.8560271374064974,3.8418649310198236
905,,6.766571429,6.59,7.1,6.166285714,6.2488571429999995,7.517714286,7.3957142860000005,6.704,6.801875,6.095,5.717083333,6.180434783,6.987083332999999,5.940833333,6.267826087,6.260978391450001,6.218650143061499,6.208811843508017
906,,5.976666667000001,2.51,2.7033333330000002,2.116666667,2.28,2.5533333330000003,2.7033333330000002,1.036666667,4.94,4.94,3.08,2.293333333,4.986666667,4.436666667,4.636666667,4.618584236949998,4.623741752282692,4.615762543810296
907,,10.18,6.3266666670000005,8.091666667,7.795,7.815,7.33,6.87,6.556666667000001,6.291666667,6.863333333,7.4683333329999995,8.495,8.146666667,8.316666667,9.791666667000001,9.790280904289991,9.798519801859989,9.794042632785322
908,,2.68,2.17,2.41,2.15,2.82,2.3,2.0,2.67,1.96,2.0,2.13,1.67,2.33,2.3,2.12,2.127814851840001,2.049171078980504,2.036450151502158
909,,9.994,10.366,9.946,10.23,10.298,11.72,11.822000000000001,12.272,12.245999999999999,12.32,12.47,13.18666667,12.4,13.81666667,13.99,13.809570252799997,13.703267625040002,13.707689523480335
910,,17.91166667,17.52833333,19.27833333,20.48166667,21.76333333,23.615,22.86142857,23.49166667,24.10833333,25.426,27.08666667,28.16,28.72666667,29.07333333,39.67,37.309808085200046,35.73511281860204,34.35561180537203
911,,9.88173913,9.874782609,10.2873913,10.75272727,10.77652174,11.46875,11.58708333,11.67375,12.01478261,11.66,13.14521739,13.31090909,14.37363636,15.00238095,16.30190476,16.23738745710001,16.20433878540603,16.153308243659684
912,,6.877142857000001,6.61,6.1928571429999995,6.988571428999999,7.161428571,7.462857143,7.531428571,7.365714286,7.787142857,7.848571429,7.801428571000001,8.008571429,8.708571429,8.765714286,9.244285714,9.271037564579999,9.270954009968587,9.284380945869133
913,,18.475,19.24,20.8575,22.02,21.4975,22.205,22.985,22.585,23.035,22.7325,28.25333333,27.24666667,29.72,30.44333333,31.26,31.25295048310004,30.993742748226996,31.164939519600093
914,,4.224285714,4.106,3.616666667,3.4626666669999997,3.023571429,3.8828571430000003,3.3261538460000004,2.8838461539999996,2.84,2.596923077,2.839230769,2.824615385,3.205833333,2.92,3.186666667,3.162477753339997,3.1547283008831983,3.1199794017402547
915,,7.807916667000001,8.287826087000001,8.026521739,7.955217391000001,8.076956522,8.114347826,7.93,8.076521739,7.960833332999999,6.957391304,6.955,8.2135,8.2075,8.277999999999999,7.69,7.697620920190014,7.751932869230701,7.7500985346776305
916,,12.11071429,12.48785714,13.11928571,12.02384615,11.69769231,12.24615385,12.345,13.18384615,14.44076923,13.23461538,13.95769231,12.66166667,14.40166667,14.83333333,14.28416667,14.330600363100011,14.43696161979899,14.458899602640601
917,,16.572,17.135,16.952,19.147000000000002,17.76,17.493,19.024,17.083,20.187,19.622,19.992,22.035999999999998,21.987,22.919,21.962,21.93323803599999,22.154370472565017,22.066945757096242
918,,12.60714286,12.62142857,12.39571429,13.40142857,13.50571429,14.06142857,14.29428571,15.12428571,14.95714286,14.09714286,17.314,18.67,19.798,19.98,19.51666667,19.61259047609997,19.73591084597699,19.84386704548429
919,,13.80272727,14.53545455,15.52,16.71111111,16.28454545,17.90272727,18.08181818,18.654,18.444000000000003,18.62777778,18.71888889,18.82111111,19.94222222,19.92875,20.52,20.421606080299984,20.58574154534801,20.52698131735598
920,,8.352142857,8.095714286,8.758571429,9.344285714,9.74,10.49769231,10.69090909,10.32,11.10083333,11.23181818,11.41555556,11.93,12.97,12.84777778,13.022,13.084359676699997,13.116983534610995,13.163016248255309
921,,12.375,13.5,12.995,13.8,14.37,14.91,15.075,16.1,17.33,17.27,18.7,18.35,19.315,24.83,21.7,21.849625043600014,21.58283172837004,21.134678270001217
922,,3.1011111110000003,2.972222222,2.361111111,2.757777778,2.195555556,3.478888889,1.871111111,2.765,2.9825,3.456666667,4.052222222,3.8055555560000003,4.072222222,3.8357142860000004,4.099503475,4.0912875514300024,4.061648223744604,4.064553669596485
923,,13.42538462,11.27076923,12.16384615,13.67833333,13.4875,14.72916667,12.46846154,13.43384615,13.46846154,16.26307692,16.97333333,17.135,19.90333333,20.195999999999998,18.48454545,18.498563654700025,18.733104024782026,18.94863509573288
924,,6.694615385,7.326153846,7.123846154,7.136153846,6.9784615379999995,7.346153846,6.466923077000001,6.862307692000001,6.746923077000001,7.4291666670000005,7.7775,7.014545455,6.938,8.592,8.283,8.274943691740006,8.217586478048005,8.227769365605267
925,,6.6425,6.9325,7.245,8.427142857,7.4066666670000005,8.063333333,7.266666667000001,8.031428571000001,7.51,6.0642857139999995,6.14,6.30375,5.9828571429999995,6.168333333,5.063333333,5.064068225590001,5.073644455902302,5.071712166738758
926,,15.06714286,15.36428571,16.25857143,17.83,18.47571429,19.55142857,20.37166667,21.648000000000003,22.566,24.3025,26.445,26.3125,27.1275,31.68333333,29.89,30.085144097899992,30.094428329412978,28.981396487766943
927,,14.83428571,16.97428571,18.33714286,18.47428571,18.86142857,18.80571429,21.28,21.836,22.158,22.338,15.86,17.01666667,17.52666667,15.79666667,15.80666667,15.909249699599977,16.19412693840498,17.842470087858658
928,,11.64666667,11.57333333,7.11,7.15,7.373333333,8.273333333,10.65,10.305,12.47,11.24,12.215,12.215,12.215,12.215,18.0,17.9825660931,17.905346037828025,17.964471654594902
929,,11.7965625,12.14393939,11.50818182,11.67030303,11.6371875,14.195,10.77806452,9.621935484,8.579354839,9.791935484,8.392333333,9.364137931,8.764137931,9.054444444,9.693846154,9.701693910419982,9.749714355661204,9.730672848879669
930,,20.38666667,20.02742857,21.13828571,21.44228571,23.10205882,24.375999999999998,24.448,26.3075,26.73428571,27.14892857,28.6488,29.59791667,31.89875,33.07571429,35.58047619,35.398485872900025,35.06792353667802,34.39860099356883
931,,4.903076923,6.536071429,6.2103571429999995,5.2742857139999995,8.528571429,7.048928571,6.904285713999999,6.8125,6.389642857,6.631785713999999,6.025357143,7.533928571000001,6.902142857,6.645357142999999,6.559642857,6.556998624110005,6.557984724491296,6.559021317708604
932,,8.934210526000001,8.255,8.285,7.810909091,8.189090908999999,7.528,7.465555556,7.020952381,6.912380952,6.461428571,5.325714286,7.3695,7.2155,6.5625,7.2125,7.199440881559996,7.194345448834705,7.193997595099967
933,,31.57237288,32.53416667,29.60684211,29.78435484,29.45311475,30.52066667,30.49666667,31.34848485,32.03926471,32.33537313,30.93149254,31.08242424,29.54839286,29.71188679,29.34307692,30.695096141400022,30.863215358301986,30.89866233726949
934,,9.280606061,8.955757576,9.982424242,10.78878788,9.803030303,11.01787879,10.420625,11.011875,11.50580645,11.74225806,12.45193548,12.55766667,11.77866667,13.12541667,12.85208333,12.78897807680001,12.68475446659001,12.686168530093276
935,,12.95542857,12.956,11.02,11.25028571,14.33085714,15.86264706,13.4778125,13.48545455,12.66666667,10.10878788,10.63727273,12.17212121,11.04,13.44818182,13.40242424,13.394103313699997,13.422459122880989,13.417772814283799
936,,47.535,47.58557377,47.07278689,48.18262295,46.13175439,44.98636364,45.95053571,45.54796296,46.82584906,47.0509434,47.70886792,47.75230769,45.73531915,45.37468085,42.96285714,42.78175023069999,44.03069726496597,40.351874164727676
937,,9.062941176,9.316666667,7.628888889,8.400555556,8.518333333,9.537058823999999,9.41,6.975625,7.393529412,4.860666667,4.414,5.955714286,5.549285714,4.621428571,5.514285714,5.530758894099998,5.563010322331802,5.5496479209010126
938,,13.06,12.48823529,10.31176471,10.97764706,12.54294118,13.71588235,12.84764706,10.39411765,12.06941176,11.30647059,10.70882353,11.05529412,9.615882353,11.36588235,13.37117647,13.375900939199992,13.355709252867985,13.36210708642865
939,,35.53216216,35.22081081,35.82675676,35.92378378,33.47361111,36.42911765,36.45029412,37.10735294,37.42030303,37.42125,37.71,38.88818182,39.0178125,37.27896552,37.99068966,37.77008454920003,37.727727873848984,35.48683804633055
940,,22.64333333,22.3673913,23.80391304,24.86826087,26.65478261,28.36217391,25.95956522,30.6047619,29.64555556,28.14352941,33.34625,35.035,36.305,37.93866667,37.19142857,37.3251429196,36.452934688799026,35.53698821293195
941,,14.78083333,14.66083333,16.22916667,16.86,15.215,16.7525,17.245,17.67416667,16.675,15.91833333,18.0075,18.33666667,18.07833333,20.44166667,22.06416667,21.86118610070001,21.587664562894016,21.22484666616097
942,,6.031904762000001,8.686666667,5.537619048,8.635714286,10.12619048,10.51571429,10.01428571,7.933809524,7.945238095,9.056666667,7.3914285710000005,8.038571429,6.9509523810000005,8.182,7.992000000000001,8.011090333159999,8.014879808992298,8.029596340003105
943,,14.84894737,14.46342105,13.92736842,13.94631579,13.66447368,13.80868421,13.36947368,13.50789474,13.79763158,13.50368421,13.32342105,12.86815789,13.39131579,12.17944444,12.57628571,12.606484001900013,12.620014356107003,12.598990831744795
944,,18.08441176,18.31514286,18.19542857,18.52485714,18.44828571,19.01685714,18.90485714,19.42628571,19.71314286,19.772000000000002,18.68942857,19.14771429,19.01885714,18.94828571,18.78114286,18.828353325900025,19.35301296347903,19.935500135833188
945,,23.58886364,25.725,26.55,28.37068182,29.07545455,31.59142857,30.48738095,30.95538462,31.41461538,32.09307692,29.22714286,30.62441176,31.98741935,31.131999999999998,32.02392857,32.24395248429998,32.05076882267196,31.889276707017714
946,,36.005932200000004,33.24892857,33.59265306,35.2288,35.202,33.72333333,34.40490909,37.33393443,38.62967213,39.66193548,39.55131148,39.31983607,39.76421053,38.77137255,39.27921569,38.69225915460001,38.06925377690497,35.85563053148283
947,,21.214000000000002,20.54,18.573,19.424,19.838,23.85,22.686999999999998,23.723000000000003,22.493000000000002,26.598000000000003,26.956999999999997,23.728,24.396,22.519000000000002,22.909000000000002,23.27456297650003,24.79644948828901,26.67968582168412
948,,11.66230769,11.69464286,10.44892857,10.85965517,11.5037931,11.51896552,11.82,9.580714286000001,11.17777778,9.146296296000001,8.227037037,10.08518519,9.441851852000001,5.541481481,7.105185185,7.077645390029999,7.08054224165329,7.074943340803449
949,,49.57923077,49.20928571,50.22142857,52.14,55.37,55.10357143,56.53785714,57.19642857,57.915,57.73928571,60.59285714,63.855,65.96357143,68.64142857,69.11642857,58.58439117029994,55.929259021240895,40.351874164727676
950,,29.3314,29.76318182,26.4455,27.15609756,26.92675,29.67809524,27.4655,29.13588235,30.2025,30.36372549,29.5175,28.56586957,29.42525,28.05421053,29.43513514,30.16865579500003,30.481086004878033,30.633548237601122
951,,16.30944444,15.23333333,16.62222222,15.79555556,16.70764706,16.49176471,14.11176471,14.75117647,13.998125,12.11125,13.381875,15.384375,13.188125,15.640625,15.334375,15.236858027999988,15.225763202426993,15.118981749278452
952,,8.598823529,9.326875,8.193125,8.305,7.865294118,9.255882352999999,9.103529412,8.382941176000001,8.37375,8.744375,7.430625,8.714375,7.36375,6.352666667,8.278666667000001,8.285388044430006,8.298347050348902,8.360202772259465
953,,33.54902439,34.14702703,32.63542857,34.28121212,33.97172414,33.70178571,33.18407407,34.90909091,35.21767442,34.8344186,35.01380952,35.39785714,36.356,35.6553125,35.94,36.39644014140003,37.31959351984898,34.36260482014732
954,,15.60481481,15.5864,12.45037037,12.04518519,13.37666667,14.94730769,14.43,14.77,14.26481481,13.75555556,13.57888889,13.9525,9.585217391,9.406956522,11.42217391,11.412781095,11.394321850449996,11.388270158464076
955,,7.425714286,9.188666667,8.107999999999999,7.853333332999999,8.683333333,9.100666667,9.859285714,7.37,7.476,9.878,5.542000000000001,9.708666667000001,7.201333332999999,8.102,8.217333333,8.205618343999992,8.187989272717196,8.121670224988229
956,,13.62433333,11.78166667,9.839,10.79366667,13.36533333,15.38433333,9.828333333,10.839,10.05933333,11.72133333,10.35633333,11.64933333,8.215172414,10.14689655,10.55,10.53217756979999,10.511702896266389,10.501249665441733
957,,13.24571429,12.46318182,12.96,12.50227273,11.564,12.1,11.38,9.312941176,10.18058824,7.707222222,8.612777778,11.09944444,9.275555556,11.84777778,11.89777778,11.859892554499998,11.855106187542997,11.865520770209137
958,,40.22107143,40.14724138,41.09413793,41.94448276,42.97103448,45.495,46.65,46.41571429,50.59,47.60555556,47.97730769,50.67115385,52.29730769,54.0364,56.81090909,43.67933559329998,44.73531780356597,40.351874164727676
959,,18.85478261,14.3796,10.206,10.9452,14.32,15.05333333,14.05565217,11.5026087,12.25695652,13.06565217,14.51125,15.0626087,12.853,12.05473684,14.31555556,14.420668971100001,14.446362883249993,14.475210205478923
960,,9.381,10.687000000000001,10.95444444,11.59277778,11.33,11.43421053,11.6235,8.051578947000001,8.591052632,7.746470587999999,6.375,9.187894737,9.462777778,6.92,10.255625,10.251241116930002,10.240515570966807,10.255466728315271
961,,9.79,9.081111111,7.298913043,7.866956522000001,8.991304348,10.68891304,9.284444444,7.911627907000001,8.60275,9.02,7.962051282000001,9.401538462000001,7.494102563999999,8.46974359,8.724736842,8.723393554310004,8.713318819617887,8.749577841251586
962,,8.006,4.684,7.432,6.446000000000001,5.566,4.728,3.322,5.074,6.0760000000000005,8.182,10.918,10.054,11.065999999999999,8.538,9.524,9.51355222939,9.473926241793002,9.467371386017188
963,,6.595,4.722142857,5.077142857,4.337272727,5.242222222,4.012222222,3.102,3.814545455,4.626363636000001,5.212000000000001,5.252999999999999,4.085,5.263,6.070909091,5.303636364,5.29839244501,5.286940645497001,5.263495183585861
964,,19.87128205,16.49324324,15.956969699999998,13.579375,16.686,16.84064516,14.31,13.64354839,14.08157895,17.08315789,14.17216216,14.71675676,22.14852941,21.17709677,16.77878788,16.82465722239999,16.691145470608998,16.26484367039116
965,,14.75633333,13.62833333,16.58,13.44833333,15.65931034,14.636206900000001,14.777000000000001,12.895,12.76517241,12.41482759,15.5396,16.6568,16.93304348,13.89,11.4196,11.398063513700002,11.398500609215999,11.388641473364094
966,,12.26,5.837368421,11.54526316,11.07888889,11.49944444,14.15421053,6.668333333,9.290555556000001,9.515789474,14.07388889,11.61111111,11.37111111,13.60411765,10.86176471,12.17882353,12.179559751500017,12.187040121251014,12.12128796128471
967,,8.533333333,6.114545455,8.906666667,6.222121212,6.50030303,9.9025,6.25875,5.5890625,8.8240625,12.45878788,9.053870968,9.581333333,13.60533333,10.78655172,13.42,13.369236261999998,13.244872885056978,13.289397273347658
968,,8.307105263,6.953888889,8.098333333,6.415,7.808857142999999,8.515588235,6.975757576,7.759705882,10.28722222,11.91763158,8.552894737,9.037297297,13.12777778,9.788611111,8.998108108,9.002960490049999,9.009124578951688,9.003949359955824
969,,5.392857143,4.81,5.64875,3.8080645160000004,4.983870968,4.849354839,4.609354839,4.4875,4.9503125,5.859090909,6.0125,3.5715625,5.742121212000001,4.731515152,6.7059375,6.710468662850003,6.703831537719696,6.718280598851467
970,,11.38761905,10.70380952,9.882380952,9.248,10.0145,9.222999999999999,8.911,9.3835,9.675714286,6.8280952379999995,6.217142857000001,4.521176471,7.682727272999999,7.48,6.920666667000001,6.933337748389992,7.005437756150802,7.024999715139224
971,,14.74538462,4.457272727,9.259090909,7.030909091,8.482727273,6.974,5.814444443999999,5.758181818,6.7718181820000005,9.756363636,7.232307692000001,6.393636364,8.299090909,7.4072727270000005,11.85666667,11.8577241687,11.856973656209993,11.872216457504045
972,,11.74296296,6.651481481,12.11,14.30590909,15.7226087,12.22916667,11.06192308,12.9684,12.0344,14.285,13.66478261,10.00238095,13.36210526,10.91166667,14.7555,14.73241645989999,14.676957938586993,14.685829688736485
973,,6.6821052629999995,6.26,6.773157895,4.57625,6.587333332999999,7.472666667,5.456666667,5.590625,7.109411765,9.855,7.696315789,8.064444444,10.505625,8.200625,8.106666667,8.105370842510007,8.071294083819799,8.05730164804855
974,,3.15625,2.9675,4.11875,3.2875,2.8625,3.92125,4.325,4.08,4.8125,4.7275,3.45625,4.29375,5.00375,5.2575,4.89125,4.881270512810002,4.882552705570095,4.879297633131324
975,,13.67741935,6.620967742,8.88,8.253,9.078333333,14.556296300000001,7.537692308,9.791923077,11.70192308,11.51,9.729655172000001,9.4425,14.22375,8.945833333,11.9762963,12.016449888499997,12.043951605813994,12.065242876949512
976,,7.3266666670000005,4.44,5.704166667000001,5.684,6.675,6.72,4.689,5.1781818180000005,8.086923077,8.410769231,8.474166667,6.815,11.15,7.849166667,11.1425,11.123321457200012,11.10609229115502,11.102780632075424
977,,5.942580645,4.767741935,6.313333332999999,3.972,4.554333333,5.482,4.726,5.159,5.6406666670000005,7.069354839,5.70516129,5.789354839,7.346666667,7.1296551720000005,7.8346666670000005,7.824087013279998,7.781792604347508,7.804947625602828
978,,5.60875,5.863333333,6.494583333,4.5025,4.956956522,5.520434783,4.944782609,4.75173913,6.080434782999999,6.017272727000001,5.2425,5.538695652,7.065652173999999,7.216818182000001,6.525,6.534477177839992,6.5431015276524045,6.55017760850642
979,,11.54305556,6.5120000000000005,8.152894737,7.290789473999999,7.798947367999999,12.24405405,7.282051282,8.814871795,11.26421053,14.16777778,9.521842105,7.576842105,13.95028571,10.6165625,12.60771429,12.631633503300009,12.632033572685,12.641220274676305
980,,7.768636364,5.765909091,7.027619047999999,5.5345,6.281904762000001,6.924736842000001,6.053333332999999,6.6595,7.452857142999999,8.757142857,7.769545455,7.787272727,9.7,10.04181818,11.42,11.41183262839999,11.355561621967995,11.361050574081652
981,,6.342692307999999,5.799615385,6.011153846,4.484615385,4.8012,5.0772,5.523846154,4.616538462,6.468076923,6.033913042999999,5.367826087,4.442608696000001,5.753478261000001,6.250454545,5.694761905,5.703599047690001,5.752139616787293,5.776697300308083
982,,5.148888889,4.9566666669999995,4.637777778,4.066666667,5.362222222,5.38,3.835555556,6.58,5.967777777999999,5.704444444,4.9011111110000005,4.618571429,3.6114285710000003,3.195,5.538888889,5.541011253320002,5.547199933648098,5.54442976852307
983,,9.754285714,9.353333333,11.186,8.349,9.698666667000001,10.80266667,8.472000000000001,6.755333332999999,10.96857143,13.17428571,7.909333332999999,8.759333332999999,12.80866667,10.91,8.665,8.659228560909995,8.640892636776197,8.639931390889194
